client,purchasing_document_num,comp_code,purchase_doc_category,purchase_doc_type,control_ind_purchasing_document,delection_ind_purchasing_document,status,created_on,name_of_person_created_object,item_num_interval,last_item_num,vendor_acct_num,language_key,payment_key_terms,cash_discount_days1,cash_discount_days2,cash_discount_days3,cash_discount_perc1,cash_discount_perc2,purchasing_org,purchasing_group,currency_key,exchange_rate,exchange_rate_fixing_ind,purchasing_document_date,validity_period_start,validity_period_end,application_closing_date,bid_submission_deadline,quotation_binding_period,warranty_date,bid_invitation_num,quotation_num,quotation_submission_date,your_ref,responsible_salesperson_vendor,vendor_telephone_num,supplying_vendor,customer_num,num_of_principal_purchase_agreement,field_not_used_abgru,complete_delivery_stipulated,goods_receipt_message_ind,supplying_plant_in_transport_order,field_not_used_lblif,incoterms_part_1,incoterms_part_2,target_value_for_header_area,collective_num,num_of_document_condition,pricing_procedure,update_group_for_statistics_update,different_invoicing_party,num_of_foreign_trade_data,our_ref,logical_system,subitems_item_num_interval,document_time_dependent_cond,release_group,release_strategy,purchasing_document_release_ind,release_status,release_not_yet_effected,tax_return_country,scheduling_agreement_documentation_ind,addr_num,sales_tax_id_country,vat_registration_num,reason_for_cancellation,additional_document_num,miscellaneous_provisions_correction,po_not_yet_complete,purchasing_document_processing_state,total_value_at_release_time,purchasing_version_num,scm_process_that_created_po,goods_receipt_reason_code,incompleteness_category,retention_ind,retention_percent,down_payment_ind,down_payment_perc,down_payment_amount_doc_currency,down_payment_due_date,process_idnt_num,part_of_contract_hierarchy,threshold_value_exchange_rate_exists,legal_contract_num,contract_name,contract_release_date,shipping_type,physical_handover_of_goods_loc,shipping_conditions,incoterms_version,incoterms_loc_1,incoterms_loc_2,external_ref_system_id,external_ref_id,internal_key_force_element,internal_version_counter,reloc_id,reloc_step_id,ship_with,card_program,payment_event,internal_generated_sequence_num,payment_by_pcard_ind,seasonal_purchase_order_document,deliver_date_header_all_items_same_date,plant_header_all_items_same_plant,firm_deal_ind,take_acct_purchase_group,take_acct_plants,take_acct_contracts,take_acct_item_categories,take_acct_fixed_date_purchases_ind,consider_budget,take_acct_allocate_table_relevance,take_acct_delivery_period,take_acct_delivery_date,otb_check_level,otb_condition_type,unique_num_of_budget,required_budget,otb_currency,otb_relevant_purchasing_doc_budget,special_release_budget,otb_special_release_reason_profile,budget_type,otb_check_status,otb_check_status_reason_ind,otb_check_type,otb_relevant_contract,otb_indicator_level_for_contracts,distributiong_using_target_value,is_quarantined
100,0003482212,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZHS3028,10,10,0001002859,E,VT25,28,0,0,0.000,0.000,1000,BO9,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DDP,GREENWOOD,0.00, ,1009262514,ZRM000,SAP,0005004552, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,3735.75, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482222,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZBG0176,10,10,0001002167,E,N120,120,0,0,0.000,0.000,1000,JT3,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DDP,Origin,0.00, ,1009261853,ZRM000,SAP,0005026078, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482230,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZCB0272,10,10,0001013609,E,N120,120,0,0,0.000,0.000,1000,AV1,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5001126, ,0003038418, , , , , , , ,DFP,Supplier plans Trans.,0.00, ,1009262336,ZRM000,SAP,0005019485, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,5056.37, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482241,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZAB0105,10,120,0001002643,E,VT60,63,0,0,0.000,0.000,1000,AV3,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DDP,MADISON HEIGHTS,0.00,1/25/2021,1009262049,ZRM000,SAP,0005004277, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,11499.49, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482249,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZRD0241,10,10,0001002685,E,N120,120,0,0,0.000,0.000,1000,KA1,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , ,0003038307, ,4430132328, , , , , ,DFP,"DFP - FOB Dest, Frt Prepaid",0.00,CONFIRM,1009261099,ZRM000,SAP,0005025875, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , ,"DFP - FOB Dest, Frt Prepaid", , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482252,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZRW0029,10,10,0001038270,E,N120,120,0,0,0.000,0.000,1000,BH2,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , ,0003045415, ,4430132473, , , , , ,DFP,"DFP - FOB Dest, Frt Prepaid",0.00, ,1009262056,ZRM000,SAP,0005052304, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , ,"DFP - FOB Dest, Frt Prepaid", , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482280,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZAS0293,10,20,0001009909,E,N120,120,0,0,0.000,0.000,1000,BHE,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000239, ,0003038443, , , , , , , ,OFC,"FOB origin,frt collect (OTM)",0.00, ,1009261870,ZRM000,SAP,0005026840, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,41109.23, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482282,1000,F,ZPC, , ,9,2021-01-11 06:00:00.000000,ZSS0200,10,80,0001001127,E,PCRD,0,0,0,0.000,0.000,1000,BGI,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,FOB,DAHLONEGA,0.00,01/18/2021,1009262531,ZRM000,SAP,0005001862, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , ,VISA,AC,0000002308, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482289,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZSS0200,10,10,0001040600,E,2060,20,60,0,2.000,0.000,1000,BGI,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00,01/12/2021,1009262540,ZRM000,SAP,0005025305, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482310,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZDB0563,10,10,0001000988,E,VT60,63,0,0,0.000,0.000,1000,KB3,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00,3794,1009262338,ZRM000,SAP,0005046127, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482317,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZAS0293,10,10,0001027969,E,N120,120,0,0,0.000,0.000,1000,BHE,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000303, ,0003038489, , , , , , , ,OFC,"FOB origin,frt collect (OTM)",0.00, ,1009261884,ZRM000,SAP,0005032289, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,30792.38, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482322,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZAS0293,10,10,0001027969,E,N120,120,0,0,0.000,0.000,1000,BH6,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000303, ,0003038489, , , , , , , ,OFC,"FOB origin,frt collect (OTM)",0.00, ,1009261886,ZRM000,SAP,0005032289, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,30792.38, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482348,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZDR0314,10,10,0001051583,E,N120,120,0,0,0.000,0.000,1000,AZ6,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , ,4430131422, , , , , ,DPA,"Laredo, TX",0.00,CONFIRMED,1009261463,ZRM000,SAP,0005059606, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , ,"Laredo, TX", , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482362,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZDR0314,10,10,0001051583,E,N120,120,0,0,0.000,0.000,1000,AZ6,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , ,4430131422, , , , , ,DPA,"Laredo, TX",0.00,CONFIRMED,1009261467,ZRM000,SAP,0005059606, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , ,"Laredo, TX", , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482366,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZDR0314,10,10,0001051583,E,N120,120,0,0,0.000,0.000,1000,AZ6,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , ,4430131422, , , , , ,DPA,"Laredo, TX",0.00,CONFIRMED,1009261470,ZRM000,SAP,0005059606, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , ,"Laredo, TX", , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482370,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZMD3060,10,10,0001023597,E,N120,120,0,0,0.000,0.000,1000,ML1,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , ,0003055575, ,4430132549, , , , , ,DFP,"DFP - FOB Dest, Frt Prepaid",0.00, ,1009261896,ZRM000,SAP,0005052109, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , ,"DFP - FOB Dest, Frt Prepaid", , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482381,1000,F,UB,T, ,9,2021-01-11 06:00:00.000000,ZNH3007,10,30, ,E, ,0,0,0,0.000,0.000,1000,JK8,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , ,5664, , , ,0.00, ,1009261475,ZRM200,SAP, , , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482406,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZAF3016,10,10,0001034835,E,N120,120,0,0,0.000,0.000,1000,SE3,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000318, ,0003062877, , , , , , , ,OFC,"FOB origin,frt collect (OTM)",0.00, ,1009261146,ZRM000,SAP,0005005363, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,9940.32, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482420,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZAF3016,10,10,0001034835,E,N120,120,0,0,0.000,0.000,1000,SE3,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000318, ,0003062877, , , , , , , ,OFC,"FOB origin,frt collect (OTM)",0.00, ,1009261158,ZRM000,SAP,0005005363, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,8353.80, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482433,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZAF3016,10,10,0001034835,E,N120,120,0,0,0.000,0.000,1000,SE3,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000318, ,0003062877, , , , , , , ,OFC,"FOB origin,frt collect (OTM)",0.00, ,1009261170,ZRM000,SAP,0005005363, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,8353.80, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482434,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZLH3059,10,30,0001007162,E,N120,120,0,0,0.000,0.000,1000,KB8,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , ,0003053586, , , , , , , ,DFP,"FOB origin, freight collect",0.00, ,1009261477,ZRM000,SAP,0005007947, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,5611.12, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482442,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZML3067,10,10,0001002685,E,N120,120,0,0,0.000,0.000,1000,BO8,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , ,0003053764, ,4430129216, , , , , ,OFC,CAG Plans Transportation,0.00,CONFIRMED,1009262358,ZRM000,SAP,0005025875, , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , ,"OFC - FOB Origin, Frt Collec", , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482451,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,YAG0047,10,10,0001037990,E,1A60,10,60,0,1.500,0.000,1000,AQ2,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000234, , , , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00, ,1009262075,ZRM000,SAP,0005044321, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,20368.66, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482462,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZAT0091,10,10,0001009909,E,N120,120,0,0,0.000,0.000,1000,BF1,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5000239, ,0003037275, , , , , , , ,OFC,"FOB origin,frt collect (OTM)",0.00, ,1009262371,ZRM000,SAP,0005026840, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,20733.44, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482484,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,YKC0042,10,10,0001002167,E,N120,120,0,0,0.000,0.000,1000,AU3,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , , , ,DDP,Origin,0.00, ,1009262562,ZRM000,SAP,0005026078, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,2633.96, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482486,1000,F,NB, , ,9,2021-01-11 06:00:00.000000,ZMR0212,10,10,0001044068,E,VT90,93,0,0,0.000,0.000,1000,COJ,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, ,5002964, ,0003056033, , , , , , , ,DFP,"FOB Destination, frt prepaid",0.00, ,1009261184,ZRM000,SAP,0005052009, , , ,1, ,01,PA,A,X, ,US, , ,US, ,0, , , ,05,3112.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , ,"FOB Destination, frt prepaid", , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
100,0003482515,1000,F,ZUB,T, ,9,2021-01-11 06:00:00.000000,ZDR0314,10,70, ,E, ,0,0,0,0.000,0.000,1000,AZ6,USD,1.00000, ,2021-01-11 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , ,1900-01-01 06:00:00.000000, , , , , , , , , ,5429, , , ,0.00, , , ,SAP, , , , ,1, , , , , , ,US, , ,US, ,0, , , ,02,0.00, , , , , ,0.00, ,0.00,0.00,1900-01-01 06:00:00.000000, , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , ,0, , , , , , , , ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , ,0,0.00, ,0.00,0.00, , , , , , , , ,false
