order_release_gid,order_release_xid,order_release_name,order_release_type_gid,is_template,order_base_gid,source_location_gid,dest_location_gid,early_pickup_date,late_pickup_date,early_delivery_date,late_delivery_date,fixed_itinerary_gid,assigned_itinerary_gid,fixed_sell_itinerary_gid,ship_unit_origin,total_weight,total_weight_uom_code,total_weight_base,total_volume,total_volume_uom_code,total_volume_base,total_packaging_unit_count,total_item_package_count,max_length,max_length_uom_code,max_length_base,max_width,max_width_uom_code,max_width_base,max_height,max_height_uom_code,max_height_base,plan_from_location_gid,plan_to_location_gid,assigned_sell_itinerary_gid,indicator,bulk_plan_gid,best_direct_cost_buy,best_dircost_buy_currency_gid,best_direct_cost_buy_base,best_direct_cost_sell,best_dircost_sell_currency_gid,best_direct_cost_sell_base,best_direct_rateoffer_gid_buy,best_direct_rateoffer_gid_sell,buy_general_ledger_gid,sell_general_ledger_gid,total_net_weight,total_net_weight_uom_code,total_net_weight_base,total_net_volume,total_net_volume_uom_code,total_net_volume_base,sell_bulk_plan_gid,total_ship_unit_count,load_point,unload_point,pickup_is_appt,delivery_is_appt,plan_from_load_point,plan_to_unload_point,user_defined1_icon_gid,user_defined2_icon_gid,user_defined3_icon_gid,user_defined4_icon_gid,user_defined5_icon_gid,external_system_id,payment_method_code_gid,inco_term_gid,term_location_text,planning_group_gid,time_window_emphasis_gid,is_known_shipper,dim_rate_factor_gid,release_method_gid,final_inco_term,final_text_location,inspection_number,inspection_schedule_date,inspection_date,survey_lay_can_date,loc_number,loc_issue_date,loc_received_date,loc_latest_shipping_date,loc_negotiated_days,loc_amount,loc_amount_currency_gid,loc_amount_base,loc_advising_number,loc_confirming_number,src_location_override_gid,dest_location_override_gid,plan_from_loc_override_gid,plan_to_loc_override_gid,secondary_t_weight,secondary_t_weight_uom_code,secondary_t_weight_base,secondary_t_volume,secondary_t_volume_uom_code,secondary_t_volume_base,rate_service_profile_gid,servprov_gid,servprov_profile_gid,transport_mode_gid,mode_profile_gid,equipment_group_gid,equipment_group_profile_gid,rate_offering_gid,rate_geo_gid,sell_rate_offering_gid,sell_rate_geo_gid,must_ship_direct,must_ship_thru_x_dock,must_ship_thru_pool,ship_with_group,primary_leg_source_loc_gid,prim_leg_src_loc_override_gid,port_of_load_location_gid,port_of_load_loc_override_gid,port_of_dis_location_gid,port_of_dis_loc_override_gid,primary_leg_dest_loc_gid,prim_leg_dest_override_loc_gid,import_license_required,import_license_issue_date,import_license_receive_date,import_license_expiration_date,import_license_number,loc_expiration_date,is_loc_required,inspection_required,unitization_condition_name,stuff_location_gid,destuff_location_gid,customer_unitization_request,default_stowage_mode,consolidation_type_gid,move_perspective_gid,quote_gid,commercial_payment_code_gid,is_loc_stale,ult_dest_country_code3_gid,template_type,bundling_type,is_consolidate_or_equipment,duty_paid,quote_option_number,partition_gid,total_declared_value,total_declared_value_gid,total_declared_value_base,buy_itinerary_profile_gid,sell_itinerary_profile_gid,buffer_type,sell_servprov_gid,sell_servprov_profile_gid,is_ignore_location_calendar,rate_service_gid,ship_unit_width,ship_unit_width_uom_code,ship_unit_width_base,ship_unit_length,ship_unit_length_uom_code,ship_unit_length_base,ship_unit_height,ship_unit_height_uom_code,ship_unit_height_base,ship_unit_diameter,ship_unit_diameter_uom_code,ship_unit_diameter_base,transport_handling_unit_gid,on_rt_execution,is_splittable,pickup_routing_sequence_gid,dropoff_routing_sequence_gid,latest_est_delivery_date,otm_version,priority,latest_est_pickup_date,marked_for_purge,pickup_rail_carrier,delivery_rail_carrier,equipment_type_gid,domain_name,insert_user,insert_date,update_user,update_date,rail_route_code_gid,em_phone_number,leg_consolidation_group_gid,is_pre_entered_pu,routing_constraint_gid,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,attribute_number1,attribute_number2,attribute_number3,attribute_number4,attribute_number5,attribute_number6,attribute_number7,attribute_number8,attribute_number9,attribute_number10,attribute_date1,attribute_date2,attribute_date3,attribute_date4,attribute_date5,attribute_date6,attribute_date7,attribute_date8,attribute_date9,attribute_date10,attribute_currency1,attribute_currency1_gid,attribute_currency1_base,attribute_currency2,attribute_currency2_gid,attribute_currency2_base,attribute_currency3,attribute_currency3_gid,attribute_currency3_base,allocation_group_gid,earliest_est_pickup_date,job_name,load_date,attribute_date11,attribute_date12,attribute_date13,attribute_date14,attribute_date15,attribute_date16,attribute_date17,attribute_date18,attribute_date19,attribute_date20,attribute_number11,attribute_number12,attribute_number13,attribute_number14,attribute_number15,attribute_number16,attribute_number17,attribute_number18,attribute_number19,attribute_number20,early_sail_date,external_voyage_code,is_direct_voyage,is_topoff,late_sail_date,voyage_gid
RC3.0004290447-001,0004290447-001,,RC3.INBOUND_PO,N,RC3.0004290447,RC3.0003043810,RC3.22470003,2023-07-24 23:28:20,,2023-08-21 5:01:00,2023-08-22 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,2328.75,LB,2328.75,3.415,CUFT,3.415,,2250,,,,,,,,,,,RC3.2247,,G,,,,,,,,,,RC3.538098,,2250,LB,2250,0.04,CUFT,0.04,,1,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4290447,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000006251042590,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-24 18:28:19,RC3.ADMIN,2023-07-24 18:28:26,,,,N,,,,,,,,,,,RC3.702436692N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004290500-001,0004290500-001,,RC3.INBOUND_PO,N,RC3.0004290500,RC3.0003028467,RC3.42540006,2023-07-24 22:46:02,,2023-08-02 5:01:00,2023-08-03 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,1728000,LB,1728000,115200,CUFT,115200,,38400,,,,,,,,,,,RC3.4254,,G,,,,,,,,,,RC3.538098,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,38400,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4290500,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-24 18:46:01,RC3.ADMIN,2023-07-24 18:46:09,,,,N,,,,,,,,,,,RC3.702436769N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004290568-001,0004290568-001,,RC3.INBOUND_PO,N,RC3.0004290568,RC3.0003028467,RC3.42540006,2023-07-24 23:19:04,,2023-08-31 5:01:00,2023-09-01 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,17.28,LB,17.28,1.152,CUFT,1.152,,38400,,,,,,,,,,,RC3.4254,,G,,,,,,,,,,RC3.538098,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,1,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4290568,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-24 19:19:03,RC3.ADMIN,2023-07-24 19:19:23,,,,N,,,,,,,,,,,RC3.702436927N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004290650-001,0004290650-001,,RC3.INBOUND_PO,N,RC3.0004290650,RC3.0001007162,RC3.42080006,2023-07-25 0:19:14,,2023-08-04 5:01:00,2023-08-05 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,2042384.697,LB,2042384.697,135124.394,CUFT,135124.394,,82800,,,,,,,,,,,RC3.42080001,,G,,,,,,,,,,RC3.538098,,15535.802,LB,15535.802,1.107,CUFT,1.107,,45041,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4290650,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-24 20:19:12,RC3.ADMIN,2023-07-24 20:20:05,,,,N,,,,,,,,,,,RC3.702437112N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004290706-001,0004290706-001,,RC3.INBOUND_PO,N,RC3.0004290706,RC3.0003062877,RC3.42540003,2023-07-25 1:49:04,,2023-08-27 5:01:00,2023-08-28 4:59:00,,RC3.USA_USA_TL_IM_LTL_POOL,,BS,6490.374,LB,6490.374,259.608,CUFT,259.608,,54000,,,,,,,,,,,RC3.4254,,G,RC3.INBOUND BULK PLAN-20230731160033,,,,,,,,,RC3.538098,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,87,,,N,N,,,TENDERED,,,,,,COL,FOB,ORIGIN,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.NON_CPU,,RC3.NON-RAIL,,,,,,,N,N,N,4290706,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000007563295403,N,N,,,2023-08-27 21:00:00,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-24 20:49:03,RC3.ADMIN,2023-08-01 17:49:52,,,,N,,,,,,,,,,,RC3.702449381N,CAG,,,ORDER_CREATE_SUCCESS,HGTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004290711-001,0004290711-001,,RC3.INBOUND_PO,N,RC3.0004290711,RC3.0003015855,RC3.42700003,2023-07-25 1:55:04,,2023-07-28 4:01:00,2023-07-29 3:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,201.464,LB,201.464,13.432,CUFT,13.432,,80580,,,,,,,,,,,,,G,,,,,,,,,,RC3.538098,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,4,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4290711,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-24 20:55:02,RC3.ADMIN,2023-07-24 20:55:19,,,,N,,,,,,,,,,,RC3.702437255N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004290781-001,0004290781-001,,RC3.INBOUND_PO,N,RC3.0004290781,RC3.0003004275,RC3.21050003,2023-07-25 6:28:16,,2023-09-22 7:01:00,2023-09-23 6:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,48830,LB,48830,57.608,CUFT,57.608,,47500,,,,,,,,,,,RC3.2105,,G,,,,,,,,,,RC3.538098,,47500,LB,47500,0.608,CUFT,0.608,,19,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4290781,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000006251042590,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-24 23:28:15,RC3.ADMIN,2023-07-24 23:28:22,,,,N,,,,,,,,,,,RC3.702437469N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004290802-001,0004290802-001,,RC3.INBOUND_PO,N,RC3.0004290802,RC3.0003004275,RC3.21050003,2023-07-25 6:41:38,,2023-10-13 7:01:00,2023-10-14 6:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,48830,LB,48830,57.608,CUFT,57.608,,47500,,,,,,,,,,,RC3.2105,,G,,,,,,,,,,RC3.538098,,47500,LB,47500,0.608,CUFT,0.608,,19,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4290802,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000006251042590,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-24 23:41:37,RC3.ADMIN,2023-07-24 23:41:44,,,,N,,,,,,,,,,,RC3.702437487N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004290818-001,0004290818-001,,RC3.INBOUND_PO,N,RC3.0004290818,RC3.0003063169,RC3.21030003,2023-07-25 5:22:04,,2023-07-31 5:01:00,2023-08-01 4:59:00,,RC3.USA_USA_TL_IM_LTL_POOL,,BS,34950.197,LB,34950.197,68.375,CUFT,68.375,,1783000,,,,,,,,,,,RC3.2103,,G,,,,,,,,,,RC3.538098,,33754.08,LB,33754.08,0.751,CUFT,0.751,,25,,,N,N,,,TENDERED,,,,,,COL,FOB,ORIGIN,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.NON_CPU,,RC3.NON-RAIL,,,,,,,N,N,N,4290818,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,,N,N,,,2023-07-31 5:01:00,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-25 0:22:02,RC3.ADMIN,2023-08-01 12:49:22,,,,N,,,,,,,,,,,RC3.702438370N,CAG,,,ORDER_CREATE_SUCCESS,NWTJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004290852,4290852,,RC3.INBOUND_STO,N,,RC3.4242,RC3.42390003,2023-07-31 5:01:00,2023-08-01 4:59:00,2023-07-31 5:01:00,2023-08-01 4:59:00,,RC3.USA_USA_TL_IM_LTL_POOL,,,42942.649,LB,42942.649,82.737,CUFT,82.737,,41028,,,,,,,,,,,RC3.4239,,W,RC3.20230725-0024,,,,,,,,,RC3.538098,,41028.011,LB,41028.011,0.696,CUFT,0.696,,29,,,N,N,,,TENDERED,,BOOK_MODIFIED,,,,PPD,FOB,DESTINATION,,,N,,CAG_LINE_AS_IS,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,RC3.SOAK,RC3.NON_CPU,,RC3.NON-RAIL,,,,,,,N,N,N,,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,DO NOT BUNDLE,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,N,,,,,,,,,,,,,,RC3.000000006251042590,N,N,,,,6,1,,N,,,,RC3,RC3.SA_SI,2023-07-25 2:13:20,RC3.ADMIN,2023-07-26 16:41:27,,,,N,,,,,,,,,,,RC3.702438322N,CAG,,,ORDER_CREATE_SUCCESS,SOAK,,,,,,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004291052-001,0004291052-001,,RC3.INBOUND_PO,N,RC3.0004291052,RC3.0001010184,RC3.56006201,2023-07-25 18:55:32,,2023-07-31 5:01:00,2023-08-01 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,41500,LB,41500,800.74,CUFT,800.74,,40000,,,,,,,,,,,RC3.5600,,G,,,,,,,,,,RC3.538098,,40000,LB,40000,740.74,CUFT,740.74,,20,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4291052,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000007563295403,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-25 13:55:31,RC3.ADMIN,2023-07-25 13:55:38,,,,N,,,,,,,,,,,RC3.702438526N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004291065-001,0004291065-001,,RC3.INBOUND_PO,N,RC3.0004291065,RC3.0003045415,RC3.54460003,2023-07-25 19:01:03,,2023-08-11 5:01:00,2023-08-12 4:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,1912500,LB,1912500,127500,CUFT,127500,,42500,,,,,,,,,,,RC3.5446,,G,,,,,,,,,,RC3.538098,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,42500,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4291065,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-25 14:01:02,RC3.ADMIN,2023-07-25 14:01:10,,,,N,,,,,,,,,,,RC3.702438531N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004291093,4291093,,RC3.INBOUND_STO,N,,RC3.5006,RC3.42380003,2023-08-03 5:01:00,2023-08-04 4:59:00,2023-08-04 5:01:00,2023-08-05 4:59:00,,RC3.USA_USA_TL_IM_LTL_POOL,,,1651.435,LB,1651.435,3.456,CUFT,3.456,,1600,,,,,,,,,,,RC3.4238,,R,,,,,,,,,,RC3.538098,,1600,LB,1600,0.027,CUFT,0.027,,1,,,N,N,,,TENDERED,,BOOK_MODIFIED,,,,COL,,,,,N,,CAG_LINE_AS_IS,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.NON_CPU,,RC3.NON-RAIL,,,,,,,N,N,N,,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,DO NOT BUNDLE,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,2023-08-04 5:01:00,6,1,,N,,,,RC3,RC3.SA_SI,2023-07-25 14:13:02,RC3.INTEGRATION,2023-08-07 21:51:50,,,,N,,,,,,,,,,,RC3.702438742N,CAG,,,ORDER_CREATE_SUCCESS,NAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004291165-001,0004291165-001,,RC3.INBOUND_PO,N,RC3.0004291165,RC3.0003038809,RC3.42660003,2023-07-25 18:43:03,,2023-10-18 5:01:00,2023-10-19 4:59:00,,,,BS,42945,LB,42945,63.651,CUFT,63.651,,42000,,,,,,,,,,,RC3.4266,,W,RC3.INBOUND BULK PLAN-20231019160008,,,,,,,,,RC3.538098,,42000,LB,42000,0.651,CUFT,0.651,,21,,,N,N,,,,,,,,,COL,FOB,ORIGIN,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.NON_CPU,,RC3.NON-RAIL,,,,,,,N,N,N,4291165,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,RC3.000000009876543210,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-25 14:43:02,RC3.UAFIREOTMRC3ADM,2023-10-19 16:00:17,,,,N,,,,,,,,,,,,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
RC3.0004291315-001,0004291315-001,,RC3.INBOUND_PO,N,RC3.0004291315,RC3.0001021446,RC3.21000003,2023-07-25 21:07:14,,2023-08-23 4:01:00,2023-08-24 3:59:00,,RC3.USA-REGION_WORLD_VENDOR_CPU-CE,,BS,20473.22,LB,20473.22,587.298,CUFT,587.298,,19646,,,,,,,,,,,,,G,,,,,,,,,,RC3.538098,,19646,LB,19646,548.596,CUFT,548.596,,15,,,N,N,,,TENDERED,,,,,,PPD,FOB,DESTINATION,,BOTH,N,,RC3.ONE_TO_ONE_OB,,,,,,,,,,,,0.00E+00,USD,0.00E+00,,,,,,,0.00E+00,LB,0.00E+00,0.00E+00,CUFT,0.00E+00,,,RC3.CPU,,RC3.NON-RAIL,,RC3.VENDOR_EQUIP,,,,,N,N,N,4291315,,,,,,,,,MAY BE REQUIRED,,,,,,N,MAY BE REQUIRED,,,,N,,,,,,N,,,AUTOMATIC,N,NA,,,0.00E+00,USD,0.00E+00,,,BUFFER,,,,,,,,,,,,,,,,,,N,N,,,,6,1,,N,,,,RC3,RC3.ADMIN,2023-07-25 16:07:13,RC3.ADMIN,2023-07-25 16:07:20,,,,N,,,,,,,,,,,RC3.702439012N,CAG,,,ORDER_CREATE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAG_M_OTM_RPT_ORDER_RELEASE_DELTA,2024-05-10 6:18:30,,,,,,,,,,,,,,,,,,,,,,,,N,,
